# Gene Family	RAG_100_Abundance-RPKs	RAG_101_Abundance-RPKs	RAG_102_Abundance-RPKs	RAG_103_Abundance-RPKs
K01734	9.702	11.732	30.205	1.142
K01735	3.604	8.739	9.083	5.177
K01736	5.426	16.283	41.808	57.08
K01737	1.244	12.058	5.549	9.91
K01738	7.637	17.906	22.349	49.651
K01739	1.348	1.25	0.85	0
K01740	19.226	45.871	40.592	7.304
K01744	0.903	0.837	20.071	51.872
K01745	1.947	2.409	28.163	5.372
K01746	0	0	0	0
K01749	2.417	7.45	0.748	0.691
K01750	0	0	0.446	0
K01751	4.415	2.54	3.171	1.877
K01752	17.376	10.442	48.331	48.789
K01753	3.985	0.526	0	0.2
K01754	1.994	16.263	22.125	7.729
K01755	10.459	24.929	35.568	62.521
K01756	11.997	15.563	6.341	1.723
K01758	0	0	0	0
K01759	8.378	6.341	29.166	45.078
K01760	5.192	0.302	0.169	0.359
K01761	3.771	2.534	2.796	0.909
K01766	3.392	0	0	0
K01768	0	0	0	0
K01770	2.979	5.839	37.501	58.972
K01771	0	0	0	0
K01772	3.734	3.922	1.211	0.304
K01775	7.03	17.69	9.599	1.804
K01776	2.933	14.413	17.588	0.713
K01777	0	1.098	0	1.94
K01778	2.733	8.251	19.954	8.131
K01779	0	0.181	0	0
K01782	0.429	0	0	0
K01783	7.998	12.758	18.613	1.391
K01784	8.822	22.666	26.66	4.496
K01785	5.076	7.984	20.996	5.448
K01787	4.325	8.79	0.716	1.91
K01788	4.081	2.331	4.589	1.037
K01790	8.195	9.923	4.304	11.696
K01791	22.783	2.231	8.789	36.764
K01792	1.246	0	0	0.274
K01802	0	0.84	1.913	0.934
K01803	8.373	22.152	33.22	61.195
K01804	0.702	2.027	20.921	53.455
K01805	0.463	1.05	23.847	41.971
K01807	3.139	6.989	10.144	4.382
K01808	16.187	7.551	19.863	4.691
K01809	4.454	9.762	3.087	5.159
K01810	5.716	28.652	60.37	52.399
K01811	2.831	1.522	2.385	0.673
K01812	5.274	6.689	27.336	48.661
K01813	2.821	3.296	22.653	51.967
K01814	5.44	7.247	21.852	59.103
K01815	2.758	7.718	42.596	106.259
K01816	1.156	0	0	0
K01817	0.645	13.925	30.142	3.158
K01818	9.499	0.332	14.087	42.024
K01819	0	3.763	0	0
K01821	6.851	13.377	3.791	0
K01823	2.662	0	0	0
K01825	1.468	0	0	0.226
K01834	3.085	20.274	43.934	94.824
K01835	10.991	32.283	35.128	56.972
K01838	2.031	0.966	0.631	0
K01839	3.983	9.974	13.186	1.329
K01840	10.374	2.614	1.708	6.128
K01841	0.59	0	0.334	0
K01843	0	0	0.691	0.348
K01844	0.677	0	0.404	0
K01845	2.92	1.815	11.948	0
K01846	0.346	0	0.621	0
K01847	3.198	1.192	1.293	0.09
K01848	0	0.375	0.185	0
K01849	0	0	0.237	0
K01854	3.188	18.345	15.357	4.603
K01856	0	0	0	0
K01858	0.287	0.77	2.205	0
K01866	7.793	25.241	52.653	57.244
K01867	9.092	14.501	7.147	3.033
K01868	6.698	22.522	42.5	49.492
K01869	8.895	27.304	40.927	42.3
K01870	6.363	20.184	18.121	39.116
K01872	5.295	20.676	54.495	57.467
K01873	4.746	15.433	24.232	48.805
K01874	10.104	22.783	67.557	58.493
K01875	24.159	21.976	14.607	2.998
K01876	12.337	30.541	61.246	47.81
K01878	5.358	4.298	2.255	0.698
K01879	0.304	9.675	1.098	1.818
K01880	6.1	12.364	27.893	2.743
K01881	9.261	30.468	54.002	48.723
K01883	6.085	19.832	36.683	57.384
K01885	7.632	13.761	37.586	60.018
K01886	5.657	3.284	4.367	2.567
K01887	6.277	18.869	33.987	65.769
K01889	8.408	20.901	40.451	47.07
K01890	3.932	16.007	45.666	42.522
K01892	4.252	18.578	18.108	12.323
K01893	8	8.242	32.374	52.802
K01894	4.84	0	0.204	0
K01895	2.189	17.682	0.229	0.747
K01897	5.539	3.191	25.74	41.453
K01902	0	0.524	0	0
K01903	1.278	0.775	0	0
K01905	0.428	0.608	2.347	0
K01906	0	0	0	0
K01908	1.492	0	0	0
K01910	2.438	0.266	0.079	0.125
K01911	3.759	0	0.135	0.157
K01912	3.885	23.619	24.433	6.558
K01914	4.838	23.781	53.733	52.839
K01915	10.678	25.098	41.414	54.716
K01916	1.202	14.869	1.034	0.546
K01918	9.832	11.139	29.991	40.917
K01919	5.695	3.852	2.89	0.255
K01920	1.36	0	0	0.166
K01921	7.614	15.834	30.946	55.343
K01923	10.915	18.006	29.407	57.568
K01924	8.851	32.935	24.893	7.908
K01925	7.214	16.379	44.168	57.681
K01926	0.522	14.346	3.222	6.669
K01928	5.245	24.658	45.481	8.897
K01929	5.174	5.51	14.368	0.968
K01933	9.859	24.938	40.78	4.241
K01934	4.748	9.538	4.903	1.352
K01935	6.98	1.704	1.836	6.897
K01937	6.728	22.223	27.326	41.276
K01938	2.577	20.576	32.052	43.606
K01939	8.288	28.218	58.737	54.04
K01940	8.507	27.209	22.989	0.927
K01941	0	0.267	0.633	0
K01945	3.933	17.865	27.812	2.445
K01950	1.963	10.796	38.144	46.207
K01951	10.693	35.704	62.292	94.074
K01952	4.731	19.992	19.175	1.733
K01953	15.95	16.049	12.908	2.367
K01955	10.926	34.211	38.203	4.48
K01956	6.65	19.313	38.129	4.785
K01958	0	0.312	0.316	0.551
K01959	0	0	0	0
K01960	22.894	2.089	1.415	0
K01961	6.321	9.229	7.972	0
K01962	5.795	16.806	35.043	1.492
K01963	3.518	22.048	34.289	1.341
K01966	0	0	0	0
K01972	3.988	12.151	28.574	46.434
K01974	1.022	0	0	0
K01975	4.338	0	0	0.203
K01989	1.121	7.899	18.987	0.754
K01990	40.694	69.956	116.08	66.598
K01991	6.178	0	7.931	0
K01992	18.889	58.3	104.79	14.664
K01993	1.945	0.172	13.994	38.935
K01995	8.396	7.107	10.491	2.355
K01996	16.133	13.146	8.55	2.359
K01997	3.289	4.202	5.341	1.125
K01998	2.358	7.051	8.647	0.267
K01999	1.929	3.049	11.382	0.319
K02000	1.566	0	0	0
K02001	1.246	0.429	1.217	4.876
K02002	4.581	0	1.094	5.047
K02003	29.319	58.049	88.267	68.102
K02004	12.945	73.636	134.989	103.062
K02005	9.197	6.797	45.643	130.652
K02006	0	1.079	0	0.653
K02007	0.295	1.397	12.381	0
K02008	0.239	1.126	1.139	0
K02009	0	0.518	0.559	0
K02010	1.513	0	0.84	0.931
K02011	0	0	0.636	0.389
K02012	0	0	0.686	0.298
K02013	18.695	9.652	16.475	9.756
K02014	4.09	0	0.226	0.962
K02015	17.075	1.959	15.244	6.986
K02016	9.246	2.25	14.639	47.666
K02017	6.399	0.704	4.27	0.516
K02018	4.66	0	2.926	0
K02019	2.713	0	1.893	0
K02020	1.543	2.092	3.57	1.278
K02021	0	0	0	0
K02022	0	0	0	0
K02024	3.74	0	0	0
K02025	3.385	6.819	4.206	11.237
K02026	3.099	3.863	1.916	11.807
K02027	7.901	16.732	34.434	12.225
K02028	14.009	23.535	24.046	3.655
K02029	2.242	18.94	34.121	0
K02030	5.529	18.052	69.825	4.138
K02031	3.213	3.086	5.016	0
K02032	1.789	1.155	3.563	0
K02033	1.923	9.049	26.33	1.556
K02034	2.76	7.57	12.876	2.254
K02035	5.823	7.74	17.77	1.451
K02036	3.155	18.345	29.746	48.046
K02037	6.363	5.159	6.861	2.439
K02038	2.255	9.071	18.234	41.738
K02039	3.955	8.762	6.556	40.217
K02040	3.99	14.957	33.603	0.77
K02041	3.735	3.607	1.541	0.351
K02042	0.25	1.603	1.281	0.367
K02043	5.456	0	0	0
K02044	0.36	2.952	0.458	0
K02045	2.812	5.374	12.278	1.484
K02046	4.419	3.687	7.371	0
K02047	3.685	7.778	15.093	1.645
K02048	2.824	1.224	0.695	0.407
K02049	0	0	1.555	0.601
K02050	0.7	2.421	4.27	2.645
K02051	1.483	2.729	15.661	1.784
K02052	0.916	0	0.665	0
K02053	0	1.091	0.679	0
K02054	1.126	2.331	0.405	0
K02055	3.083	0.716	0.406	0.326
K02056	5.484	5.528	13.448	0.363
K02057	10.639	10.686	44.623	3.026
K02058	5.916	0	3.632	0
K02062	3.607	0	0	0
K02063	2.263	0	0	0
K02064	2.124	0	0	0
K02065	3.104	0	15.746	53.522
K02066	4.009	0	0.199	0.553
K02067	5.98	0	14.29	51.553
K02068	3.986	0.362	1.317	0
K02069	1.7	2.751	1.412	6.967
K02071	5.896	6.485	2.476	0.421
K02072	3.266	4.648	4.15	0.243
K02073	7.034	5.875	4.667	1.15
K02074	0	1.258	0	0
K02075	0	1.24	0	0
K02076	0	0	0	0
K02077	0	0.515	1.223	0
K02078	2.912	34.105	30.661	76.922
K02079	9.652	0	0	0.18
K02080	0	0	0	0
K02081	3.299	0.296	3.38	0
K02082	0	0	0	0
K02083	0	0	0	0
K02086	0	0.879	0	0
K02099	1.128	0	0	0
K02100	0	0	0	0
K02103	0.458	0.562	1.152	0
K02106	0	0	0.497	0
K02107	0.379	2.448	3.594	1.474
K02108	3.437	9.98	28.157	38.004
K02109	7.647	10.493	41.115	55.845
K02110	11.103	19.59	59.298	62.772
K02111	14.498	37.377	60.569	35.253
K02112	16.551	52.185	67.366	50.048
K02113	6.647	15.353	25.615	51.06
K02114	6.116	15.408	11.771	9.803
K02115	6.062	14.784	13.739	5.383
K02116	6.635	0	0	0
K02117	15.905	3.857	2.692	0
K02118	21.816	6.45	50.072	61.079
K02119	0.388	0.769	1.345	0.417
K02120	0	7.307	0.534	0.312
K02121	1.335	7.52	3.473	5.714
K02122	0	0	3.882	0
K02123	0.48	7.988	19.459	41.891
K02124	4.282	11.969	24.589	1.067
K02149	0	0	0	0
K02160	8.71	3.953	2.609	0
K02167	3.714	0	0	0.839
K02168	5.776	0	0	0
K02169	3.377	0	0.445	0.566
K02170	12.71	0	0	0
K02171	0	0	0	0
K02173	0	0	1.768	0
K02182	3.49	0	0	0.214
K02188	1.309	1.378	6.448	6.294
K02189	0	0.362	1.079	0.348
K02190	0.675	2.176	5.841	1.308
K02191	0	0.26	0	0
K02192	9.273	0	0	0.759
K02193	3.78	0	0	0
K02194	4.766	0	0.357	0.621
K02195	4.496	0	0	0.419
K02196	12.781	0	0	0.588
K02197	7.444	0	0	0
K02198	3.725	0	0.25	0.744
K02199	7.235	0	0	0
K02200	0.875	0	0	0
K02203	4.31	8.3	21.628	0.38
K02204	0	0	0	0
K02217	14.067	3.715	33.053	54.259
K02218	0	0	0	0
K02221	10.938	4.892	0	0
K02224	1.441	4.083	13.671	4.222
K02226	7.943	1.88	6.097	7.85
K02227	0.156	1.646	8.891	0.204
K02230	0	0.181	0.374	0.63
K02231	4.584	1.571	13.156	7.847
K02232	1.134	5.189	22.786	5.347
K02233	1.219	1.172	19.907	4.379
K02236	0	0	0.295	0
K02237	4.898	12.692	12.972	1.381
K02238	2.203	2.209	15.492	11.467
K02240	0	0	0.761	0
K02241	0	0	0	0
K02242	0	0	0.98	0
K02243	0	1.873	0	0
K02244	0	1.597	1.987	0.254
K02245	0	0.413	0	0
K02246	0	2.503	0	0
K02248	0	0.235	0	0
K02250	0	0	0	0
K02255	2.55	0	0	0
K02257	3.851	0	0.228	0
K02261	0	0	0	0
K02262	0	0	0	0
K02278	0	1.576	6.817	0
K02279	0	0	0	0
K02280	0	0	0	0
K02282	0	0	0	0
K02283	0.697	7.005	5.715	1.02
K02291	0	0	0	0
K02297	2.972	0	0	0
K02298	0.622	0	0	0
K02299	1.214	0	0	0
K02300	7.57	0	0	0
K02302	4.747	0	0.321	0.086
K02303	0	0	0	0
K02304	0	3.385	0	0.832
K02313	4.482	13.578	27.788	51.643
K02314	4.816	13.346	4.102	0.077
K02315	10.395	5.855	23.999	1.319
K02316	3.822	3.407	5.954	6.574
K02317	6.88	0.459	0.24	0
K02319	0	0	0	0
K02322	0	0	0	0
K02323	0	0	0	0
K02334	1.622	1.463	0	2.507
K02335	3.342	2.818	8.997	7.767
K02336	0	0	0	0
K02337	3.207	11.527	22.158	9.206
K02338	2.733	1.386	6.089	5.638
K02339	7.367	0	0	0
K02340	5.019	4.399	6.139	5.522
K02341	5.199	7.583	4.754	7.138
K02342	4.058	7.563	11.188	3.084
K02343	6.64	16.316	19.015	2.265
K02344	7.823	0	0	0
K02345	4.907	0	0.352	0
K02346	11.889	11.177	18.114	4.842
K02348	3.775	0	0	0.777
K02355	5.683	40.374	82.168	134.636
K02356	17.504	34.526	50.969	62.69
K02357	4.494	21.466	50.439	57.974
K02358	16.005	43.582	49.486	64.197
K02361	2.225	0	0	0
K02362	3.868	0	0	0
K02363	0	0	0	0
K02364	3.503	0	0	0
K02365	0	0	0	0
K02371	2.897	2.73	11.046	0.472
K02372	3.789	20.704	28.078	4.709
K02377	0.824	1.437	4.235	35.955
K02379	7.367	0	0.277	0
K02380	4.619	0	0.469	0.458
K02381	1.194	0	0	0
K02383	0	0	0	0
K02385	0	0.574	0.501	0
K02386	7.077	0	0.37	0
K02387	4.218	0.889	0	0
K02388	2.906	1.229	0.533	0
K02389	1.554	0.583	0.916	0
K02390	3.058	0.28	0	0
K02391	0	0	0	0
K02392	3.362	0.499	0.91	0.9
K02393	1.546	0	0	0
K02394	2.305	0	0	0.218
K02395	2.076	0	0.358	0
K02396	3.682	0	0.565	0
K02397	2.728	0.601	0.44	0.488
K02398	7.823	0.259	0.45	0.294
K02399	3.465	0	0	0
K02400	1.576	1.603	7.681	0.329
K02401	4.099	0.777	4.193	0.586
K02402	2.917	0	0	0
K02403	2.453	0	0	0
K02404	0	0	0.26	0
K02405	1.379	1.999	0.513	0.907
K02406	0	0	3.386	0
K02407	1.174	5.392	8.701	0.467
K02408	6.078	2.784	1.112	0
K02409	2.394	1.797	0.723	0
K02410	0.699	4.453	1.173	1.971
K02411	1.814	1.878	5.855	0
K02412	2.499	5.63	4.107	0.547
K02413	4.211	0.822	0.932	0
K02414	3.272	0	0.78	0
K02415	2.461	0	0	0
K02416	2.525	0	0.572	0.298
K02417	0	0	0.278	0.402
K02418	2.405	0	0.371	0.407
K02419	3.244	1.605	0.947	0.44
K02420	5.655	0	1.287	0.319
K02421	1.783	0.396	0.3	0
K02422	5.151	3.208	11.141	1.038
K02423	3.82	0	0	0
K02424	0.758	0.206	0.583	0.29
K02425	2.641	0	0.156	0.405
K02426	3.119	0	0	0
K02427	2.09	0	0	0.426
K02428	8.194	8.597	5.89	8.662
K02429	0.517	0	1.434	11.247
K02430	4.704	0	0	0
K02431	3.648	0.721	2.555	1.723
K02433	2.658	25.994	24.054	3.242
K02434	1.358	20.684	23.817	2.056
K02435	0.461	21.478	13.433	3.05
K02436	0	0	0	0
K02437	0	1.354	17.67	62.662
K02438	3.567	0	0	0.195
K02439	12.724	0.579	0	0
K02440	6.089	7.311	13.955	0.532
K02441	3.076	0.282	0	0.135
K02443	0	0.256	0.67	0.582
K02444	1.602	0	0	0
K02445	2.862	0	0	0.368
K02446	3.564	0	0	0.288
K02450	3.105	0	0	0
K02451	5.943	0	0	0.298
K02452	6.654	0	0	0
K02453	2.492	0	0	0
K02454	1.932	0.323	0	0
K02455	5.427	0	0	0.198
K02456	4.079	0	0	0
K02457	4.151	0	0	0
K02458	4.569	0	0	0
K02459	2.864	0	0	0
K02460	2.768	0	0	0
K02461	2.968	0	0	0
K02462	10.287	0	0	0.316
K02463	0	0	0	0
K02464	5.294	0	0	0.388
K02466	7.123	0	0	0
K02467	0	0	0	0
K02468	4.44	0	0	0
K02469	8.133	13.324	25.594	2.612
K02470	10.844	25.188	28.904	10.597
K02471	0.746	0	0	0
K02472	3.459	0.667	2.667	2.09
K02473	0	0	0	0
K02474	4.122	0	0.749	0.586
K02477	5.036	0	0.519	3.884
K02478	2.259	0	0	0
K02481	0	0	0.91	5.088
K02483	2.804	0	1.287	0
K02484	3.099	0	0.679	0
K02485	2.893	0	0	0
K02492	1.235	3.112	7.274	1.146
K02493	4.766	8.12	13.836	11.148
K02494	4.707	0	0	0
K02495	3.45	0	0	0.295
K02496	1.48	0	0	0
K02498	2.029	0	0	0
K02499	0.131	0	0	0
K02500	7.777	17.173	31.566	43.67
K02501	3.511	9.282	15.416	56.512
K02502	1.173	12.864	12.914	1.633
K02503	2.235	1.266	4.933	7.091
K02504	0	0	0	0
K02505	1.325	0	0	0
K02506	0	0	0	0
K02507	1.797	0	0	0.273
K02510	0.536	0	0	0
K02511	0	0	0	0
K02517	6.14	1.56	0.654	9.362
K02518	12.094	45.858	86.37	125.281
K02519	2.443	13.975	36.743	67.245
K02520	0.976	11.09	26.436	49.717
K02521	7.303	0.245	0	0
K02523	2.793	1.269	0	0.351
K02525	0	0	0	0
K02526	4.892	0	0	0
K02527	6.295	12.178	0.73	4.136
K02528	5.1	18.117	42.617	44.995
K02529	5.745	19.475	46.018	64.386
K02530	0	0.822	0	0
K02531	0	0.265	0	0
K02532	0.577	0.876	1.405	0
K02533	1.797	0	0.084	0
K02535	4.36	0.069	0.097	0.12
K02536	3.464	1.03	16.364	53.255
K02538	0	0	0	0
K02548	5.062	2.553	10.952	9.806
K02549	3.267	1.022	0	0
K02550	0	0	0	0
K02551	2.572	0.548	3.177	7.163
K02552	1.606	0	0	0
K02553	1.58	0	0	0
K02554	2.819	0	0.056	0
K02556	4.663	0	0	0
K02557	7.689	0	0.403	0.8
K02558	1.582	0	0.318	0
K02560	2.562	0	0.382	0
K02562	3.857	0	0	0
K02563	5.052	19.036	30.745	44.626
K02564	6.521	19.426	73.91	91.746
K02565	1.54	0	0	0
K02566	3.276	1.285	3.431	0.204
K02567	2.127	0	0	0
K02568	3.613	0	0	0
K02569	2.488	0	0	0
K02570	5.154	0	0	0.663
K02572	4.582	0	0	0
K02573	2.071	0	0	0
K02574	4.775	0	0	0
K02575	3.735	0	0	0
K02584	0	0	0	0.556
K02585	0.37	0	0	0
K02587	0.303	0.775	2.939	0.444
K02588	1.362	1.813	25.611	0.399
K02589	0	2.286	7.796	0
K02591	0	0	0	0
K02594	0	0	0	0
K02598	1.104	0	0	0.797
K02600	2.117	8.63	11.394	2.517
K02601	5.992	10.264	15.026	3.128
K02603	0	0	0	0
K02609	2.634	0	0	0
K02610	3.235	0	0	0
K02611	1.421	0	0	0
K02612	4.828	0	0	0
K02613	2.097	0	0	0
K02614	7.185	6.595	3.715	7.694
K02616	5.41	0	0	0
K02617	0	0	0	0
K02618	4.27	0	0	0
K02619	3.296	5.279	1.832	8.286
K02621	1.197	2.141	2.714	3.155
K02622	4.674	4.573	0.904	7.218
K02624	0	0	0	0
K02626	0.727	0	0	0
K02647	0.45	4.612	17.092	1.586
K02650	0.293	3.082	0	0
K02652	0.945	5.695	0.329	0
K02653	0	0.635	0.667	0
K02654	8.736	3.333	9.236	1.428
K02662	1.023	2.474	9.656	0.572
K02664	0	0	0	0
K02665	0	0	0	0
K02669	10.848	5.591	28.098	1.445
K02671	0	0.23	0	0
K02679	6.476	0	0	0.252
K02680	0	0	0	0
K02681	5.208	0	0	0
K02682	6.802	0	0	0
K02683	0	0.264	0	0
K02686	10.237	0	0	1.67
K02687	0.509	13.664	22.821	37.516
K02688	0.531	0	0	0
K02725	0	0	0	0
K02742	10.56	0	0	0.35
K02744	0	6.74	7.284	1.3
K02745	7	0	1.659	0.192
K02746	0	0	1.086	0
K02747	0	0	0	0
K02749	1.221	0	0.264	2.166
K02750	3.301	0	0.264	2.166
K02752	3.677	0	0.084	0
K02753	3.677	0	0.084	0
K02755	4.837	2.424	1.027	0.264
K02756	4.837	2.424	1.027	0.264
K02757	4.837	2.424	1.027	0.264
K02759	4.096	0	0	0
K02760	1.585	0.399	0	1.062
K02761	1.26	2.741	0	0
K02768	3.075	5.308	14.47	2.006
K02769	0.625	5.586	13.447	2.006
K02770	1.043	5.308	8.421	2.006
K02773	0	0	5.317	0
K02774	0	2.137	11.111	0.497
K02775	5.913	32.378	9.599	4.135
K02777	3.72	1.182	0.726	0.564
K02778	1.039	0.49	0	0
K02779	1.039	0	0	0
K02781	7.032	0.521	6.621	0.72
K02782	0.39	2.738	5.151	0
K02783	1.07	6.932	5.151	0
K02784	4.877	0	0	0
K02786	0	0	0	0
K02787	0	0.375	0	0
K02788	0	0.375	0	0
K02790	0.991	0	0	0
K02791	0.991	0	0	0
K02793	3.072	3.92	9.111	0
K02794	3.072	3.494	8.87	0
K02795	1.404	10.962	1.705	0
K02796	3.506	11.368	7.462	0
K02798	4.664	8.531	3.283	0
K02799	7.945	3.518	1.969	0.259
K02800	7.945	3.518	1.969	0.259
K02803	1.886	5.775	23.877	0
K02804	1.886	5.775	23.877	0
K02805	3.195	0	0	0.365
K02806	3.87	0	0	0
K02808	0.32	5.495	1.546	0
K02809	1.954	8.692	8.717	2.198
K02810	1.954	8.692	8.717	2.198
K02812	0	0	0	0
K02813	0	0	0	0
K02815	0	0	0	0
K02817	0	0	0	0
K02818	3.745	0	0	0.326
K02819	3.745	0	0	0.326
K02821	3.173	0	4.061	0
K02822	7.277	0	2.542	0
K02823	1.449	12.518	15.208	2.151
K02824	0.202	6.176	0.887	0.447
K02825	0.659	10.598	2.106	0
K02834	9.629	24.988	28.1	6.428
K02835	20.479	54.762	39.49	22.325
K02836	6.443	11.663	9.007	4.336
K02837	6.832	21.11	8.118	6.739
K02838	5.286	17.53	43.924	75.08
K02839	0	0	0.2	0.606
K02840	4.528	0	0	0
K02841	3.519	0	0	0
K02843	3.213	0	0	0.414
K02844	3.185	0	0	0
K02846	5.782	0	0	0
K02847	0	0.463	0	0
K02848	6.469	0	0	0.381
K02849	4.847	0	0	0.404
K02850	3.549	0	0	0.598
K02851	4.8	0	1.406	0.237
K02852	3.291	0.245	0	0.121
K02853	0	0	0	0
K02854	2.511	0	0	0.236
K02855	0.827	0	0	0
K02856	3.049	0	0	0
K02858	0	0	0	0.137
K02859	0	3.26	0	0
K02860	4.907	12.139	24.087	8.999
K02863	11.599	63.358	56.238	88.368
K02864	8.745	17.782	26.706	1.439
K02866	0	0	0	0
K02867	5.219	31.133	52.614	64.636
K02869	0	0	0	0
K02871	8.629	30.705	47.539	5.562
K02874	79.045	192.935	94.157	138.51
K02875	0	0	0	0
K02876	4.421	33.621	51.963	67.871
K02877	0	0	0	0
K02878	27.192	45.289	81.939	88.96
K02879	11.046	40.621	51.869	64.86
K02881	4.338	25.228	58.331	66.824
K02883	0	0	0	0
K02884	7.818	19.295	52.04	76.555
K02885	0	0	0	0
K02886	8.632	44.326	62.353	78.232
K02887	7.908	42.252	63.326	56.512
K02888	7.436	39.855	67.463	93.927
K02889	0	0	0	0
K02890	9.568	68.651	55.255	82.292
K02892	35.804	140.698	93.936	91.827
K02894	0	0	0	0
K02895	4.713	37.363	45.441	64.236
K02896	0	1.599	0	0
K02897	6.167	0.229	34.202	50.073
K02899	16.221	78.064	87.953	83.012
K02902	23.595	64.281	73.513	78.418
K02904	27.934	52.64	113.685	122.479
K02906	9.082	48.101	71.067	71.789
K02907	21.506	42.025	64.098	97.005
K02908	0	0	0	0
K02909	20.9	34.018	77.11	76.301
K02910	0.302	0	0	0
K02911	67.54	175.771	113.954	155.708
K02912	0.337	0	0	0
K02913	31.982	110.518	89.936	185.354
K02914	321.683	604.457	261.064	380.644
K02915	0	0	0	0
K02916	12.632	52.271	73.023	110.999
K02919	61.173	6.329	32.612	6.19
K02921	0.246	0	0	0
K02922	0	0.75	0	0
K02924	0	0	0	0
K02926	10.002	44.43	80.695	60.983
K02927	0	0	0	0
K02929	0	0	0	0
K02930	0	0	0	0
K02931	21.903	80.199	49.119	77.384
K02933	4.3	24.394	34.724	66.603
K02935	9.46	27.153	57.334	74.656
K02936	0	0	0	0
K02939	4.865	26.584	49.517	55.944
K02943	0	0	0	0
K02944	0	0	0	0
K02945	2.258	4.254	25.237	53.462
K02946	81.397	156.224	85.767	137.8
K02948	39.918	62.444	103.645	102.662
K02949	0	0	0	0
K02950	52.799	182.596	101.037	87.922
K02952	66.35	162.835	84.419	101.892
K02954	21.796	51.193	91.734	157.365
K02956	10.117	21.027	32.866	64.089
K02959	10.68	39.984	42.88	53.701
K02961	11.795	43.343	74.395	70.694
K02962	0	0	0	0
K02963	35.258	45.167	67.977	99.636
K02965	29.028	50.252	115.289	156.589
K02966	0	0	0	0
K02967	5.759	17.192	37.952	56.835
K02968	6.13	11.675	30.686	103.958
K02970	16.584	65.021	59.781	30.679
K02972	0	0	0	10.44
K02973	0	0	0	0
K02974	0.48	0	0	0
K02975	0	0	0	0
K02977	0	0	6.114	0
K02978	0	0	0	0
K02979	0	0	0	0
K02982	14.451	51.729	69.941	83.43
K02984	0	0	0	0
K02985	0	0	0	0
K02986	45.788	149.555	71.928	102.567
K02987	0	0	0	0
K02988	9.562	31.939	39.859	65.567
K02990	8.203	26.008	48.394	68.486
K02991	0	0	0	0
K02992	21.327	124.19	41.815	115.219
K02994	9.374	24.575	46.702	93.034
K02995	0	0	0	0
K02996	9.842	29.217	77.142	70.083
K03037	0	0	0	0
K03040	5.994	28.068	40.662	74.336
K03041	0	0	0	0
K03042	0	0	0	0
K03043	8.368	31.255	41.11	61.396
K03044	0	0	0	0
K03046	4.727	25.128	43.464	59.863
K03047	0	0	0	0
K03048	0	10.059	1.534	0
K03049	0	0	0	0
K03050	0	0	0	0
K03051	0	0	0	0
K03053	0	0	0	0
K03055	0.232	0	0	0
K03056	0	0	0	0
K03057	0	0	0	0
K03058	0	0	0	0
K03060	11.382	27.874	31.195	3.15
K03070	3.512	23.677	27.293	50.366
K03071	8.701	0.224	0	0.509
K03072	1.199	0.231	0	0
K03073	9.185	72.795	46.875	11.851
K03074	0.731	0	0	0
K03075	11.056	14.822	22.273	0.861
K03076	1.128	22.86	9.898	9.877
K03077	24.351	42.668	13.119	10.444
K03078	1.529	0	0	0
K03079	2.896	0	0	0
K03086	4.875	15.391	17.958	1.408
K03087	0.9	0	0	0
K03088	74.179	69.895	542.731	210.995
K03089	0	0	0	0
K03091	2.667	14.785	24.363	1.901
K03092	0	0.586	4.917	6.655
K03095	0	1.713	0.852	0
K03098	5.928	0	0.163	0
K03100	2.457	20.715	29.065	2.928
K03101	6.454	16.204	8.911	5.774
K03105	0	0.846	0	0
K03106	7.798	13.405	16.498	3.19
K03107	0	0	0	0
K03110	7.073	0.184	7.22	0.743
K03111	6.152	6.298	51.588	2.666
K03112	4.102	0	0	0
K03113	3.179	0	0.406	0
K03116	3.507	0	0	3.252
K03117	6.501	0	0	0
K03118	3.862	0	0.277	1.095
K03119	0.241	0	0	0
K03120	0	0	0	0
K03124	0	0	0	0
K03136	0	0	0	0
K03147	7.467	14.468	31.136	36.751
K03148	6.234	0	0.543	0.531
K03149	8.727	14.49	23.034	44.192
K03150	10.816	2.796	21.55	45.802
K03151	2.251	15.988	23.704	0.483
K03152	0.159	13.801	2.839	9.797
K03154	4.715	9.905	2.898	13.79
K03166	0	0	0	0
K03167	0.246	0	0	0
K03168	3.86	4.762	14.064	2.017
K03169	19.249	21.25	75.529	12.335
K03177	1.197	10.796	24.786	58.728
K03179	0	0.455	0.608	1.029
K03181	3.306	0	0.179	0.232
K03182	1.421	0	0	0.347
K03183	2.656	0	19.657	47.519
K03184	0	0	0	0
K03185	5.237	0	0	0
K03186	4.241	0	2.385	0.12
K03187	0	2.935	1.023	0.932
K03188	1.163	3.264	1.337	0
K03189	0	4.41	1.282	0
K03190	0	5.041	0.87	0
K03191	0	0	0	0
K03192	0	0	0	0
K03195	0	0	0	0
K03196	0.255	0	0	0
K03203	0	0	0	0
K03204	0.298	0	0	0
K03205	9.026	16.88	86.436	19.535
K03207	0	0	0	0
K03208	0	0	0	0
K03210	9.719	10.675	15.972	10.221
K03212	0.681	0	0	0
K03214	1.128	0	0	0
K03215	7.752	2.893	22.819	36.16
K03216	6.79	9.675	11.495	1.443
K03217	2.259	11.313	38.512	42.697
K03218	1.483	1.727	4.085	5.853
